month,make,fuel_type,vehicle_type,number
2017-08,CVS FERRARI,Diesel,Heavy Goods Vehicles,0
2017-08,D.A.F.,Diesel,Heavy Goods Vehicles,0
2017-08,DAEWOO,Diesel,Heavy Goods Vehicles,0
2017-08,DULEVO,Diesel,Heavy Goods Vehicles,0
2017-08,EVERLIFT,Diesel,Heavy Goods Vehicles,0
2017-08,FIAT,Diesel,Heavy Goods Vehicles,0
2017-08,FIMAP,Diesel,Heavy Goods Vehicles,0
2017-08,FOTON,Diesel,Heavy Goods Vehicles,1
2017-08,FTBCI,Diesel,Heavy Goods Vehicles,1
2017-08,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,0
2017-08,GREEN MACHINE,Diesel,Heavy Goods Vehicles,0
2017-08,GUANGTAI,Diesel,Heavy Goods Vehicles,0
2017-08,HAMM,Diesel,Heavy Goods Vehicles,1
2017-08,HIGER,Diesel,Heavy Goods Vehicles,0
2017-08,HINO,Diesel,Heavy Goods Vehicles,57
2017-08,HOLDING,Diesel,Heavy Goods Vehicles,0
2017-08,HYUNDAI,Diesel,Heavy Goods Vehicles,0
2017-08,ISUZU,Diesel,Heavy Goods Vehicles,125
2017-08,IVECO,Diesel,Heavy Goods Vehicles,0
2017-08,JAC,Diesel,Heavy Goods Vehicles,3
2017-08,JEEP,Diesel,Heavy Goods Vehicles,0
2017-08,KALMAR,Diesel,Heavy Goods Vehicles,0
2017-08,KIA,Diesel,Heavy Goods Vehicles,0
2017-08,KING LONG,Diesel,Heavy Goods Vehicles,0
2017-08,KOMATSU,Diesel,Heavy Goods Vehicles,2
2017-08,LAND ROVER,Diesel,Heavy Goods Vehicles,0
2017-08,LEKTRO,Others,Heavy Goods Vehicles,0
2017-08,LIEBHERR,Diesel,Heavy Goods Vehicles,0
2017-08,MAN,Diesel,Heavy Goods Vehicles,1
2017-08,MANITOU,Diesel,Heavy Goods Vehicles,0
2017-08,MAXIMAL,Diesel,Heavy Goods Vehicles,1
2017-08,MAXUS,Diesel,Heavy Goods Vehicles,0
2017-08,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,3
2017-08,MITSUBISHI,Diesel,Heavy Goods Vehicles,148
2017-08,NICHIYU,Others,Heavy Goods Vehicles,0
2017-08,NISSAN,Petrol,Heavy Goods Vehicles,0
2017-08,NISSAN,Diesel,Heavy Goods Vehicles,1
2017-08,OPEL,Diesel,Heavy Goods Vehicles,0
2017-08,PEUGEOT,Diesel,Heavy Goods Vehicles,0
2017-08,RENAULT,Diesel,Heavy Goods Vehicles,0
2017-08,RENAULT,Others,Heavy Goods Vehicles,0
2017-08,ROSENBAUER,Diesel,Heavy Goods Vehicles,0
2017-08,ROYAL,Diesel,Heavy Goods Vehicles,0
2017-08,SAKAI,Diesel,Heavy Goods Vehicles,0
2017-08,SC NEUSTAR,Diesel,Heavy Goods Vehicles,0
2017-08,SCANIA,Diesel,Heavy Goods Vehicles,0
2017-08,SCHOPF,Diesel,Heavy Goods Vehicles,0
2017-08,SHACMAN,Diesel,Heavy Goods Vehicles,0
2017-08,SSANGYONG,Diesel,Heavy Goods Vehicles,0
2017-08,SUZUKI,Petrol,Heavy Goods Vehicles,0
2017-08,T.C.M.,Diesel,Heavy Goods Vehicles,1
2017-08,T.C.M.,Others,Heavy Goods Vehicles,0
2017-08,TADANO FAUN,Diesel,Heavy Goods Vehicles,0
2017-08,TENNANT,Diesel,Heavy Goods Vehicles,0
2017-08,TLD,Diesel,Heavy Goods Vehicles,0
2017-08,TOYOTA,Petrol,Heavy Goods Vehicles,0
2017-08,TOYOTA,Diesel,Heavy Goods Vehicles,67
2017-08,TOYOTA,Others,Heavy Goods Vehicles,8
2017-08,UD TRUCKS,Diesel,Heavy Goods Vehicles,2
2017-08,UNICARRIERS,Diesel,Heavy Goods Vehicles,1
2017-08,VOGELE,Diesel,Heavy Goods Vehicles,0
2017-08,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,0
2017-08,VOLVO,Diesel,Heavy Goods Vehicles,0
2017-08,WIRTGEN,Diesel,Heavy Goods Vehicles,0
2017-08,XCMG,Diesel,Heavy Goods Vehicles,0
2017-08,YALE,Diesel,Heavy Goods Vehicles,0
2017-08,YUTONG,Diesel,Heavy Goods Vehicles,0
2017-08,ZHONG TONG,Diesel,Heavy Goods Vehicles,0
2017-08,ALEXANDER DENNIS,Diesel,Very Heavy Goods Vehicles,0
2017-08,BEIBEN,Diesel,Very Heavy Goods Vehicles,0
2017-08,BOBCAT,Diesel,Very Heavy Goods Vehicles,0
2017-08,BYD,Others,Very Heavy Goods Vehicles,0
2017-08,CAMC,Diesel,Very Heavy Goods Vehicles,4
2017-08,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,0
2017-08,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,1
2017-08,CITROEN,Diesel,Very Heavy Goods Vehicles,0
2017-08,COMBILIFT,Diesel,Very Heavy Goods Vehicles,0
2017-08,CVS FERRARI,Diesel,Very Heavy Goods Vehicles,0
2017-08,D.A.F.,Diesel,Very Heavy Goods Vehicles,19
2017-08,DAEWOO,Diesel,Very Heavy Goods Vehicles,0
2017-08,DULEVO,Diesel,Very Heavy Goods Vehicles,0
2017-08,EVERLIFT,Diesel,Very Heavy Goods Vehicles,0
2017-08,FIAT,Diesel,Very Heavy Goods Vehicles,0
2017-08,FIMAP,Diesel,Very Heavy Goods Vehicles,0
2017-08,FOTON,Diesel,Very Heavy Goods Vehicles,0
2017-08,FTBCI,Diesel,Very Heavy Goods Vehicles,0
2017-08,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,0
2017-08,GREEN MACHINE,Diesel,Very Heavy Goods Vehicles,0
2017-08,GUANGTAI,Diesel,Very Heavy Goods Vehicles,0
2017-08,HAMM,Diesel,Very Heavy Goods Vehicles,0
2017-08,HIGER,Diesel,Very Heavy Goods Vehicles,0
2017-08,HINO,Diesel,Very Heavy Goods Vehicles,12
2017-08,HOLDING,Diesel,Very Heavy Goods Vehicles,0
2017-08,HYUNDAI,Diesel,Very Heavy Goods Vehicles,0
2017-08,ISUZU,Diesel,Very Heavy Goods Vehicles,20
2017-08,IVECO,Diesel,Very Heavy Goods Vehicles,0
2017-08,JAC,Diesel,Very Heavy Goods Vehicles,0
2017-08,JEEP,Diesel,Very Heavy Goods Vehicles,0
2017-08,KALMAR,Diesel,Very Heavy Goods Vehicles,0
2017-08,KIA,Diesel,Very Heavy Goods Vehicles,0
2017-08,KING LONG,Diesel,Very Heavy Goods Vehicles,0
2017-08,KOMATSU,Diesel,Very Heavy Goods Vehicles,0
2017-08,LAND ROVER,Diesel,Very Heavy Goods Vehicles,0
2017-08,LEKTRO,Others,Very Heavy Goods Vehicles,0
2017-08,LIEBHERR,Diesel,Very Heavy Goods Vehicles,1
2017-08,MAN,Diesel,Very Heavy Goods Vehicles,11
2017-08,MANITOU,Diesel,Very Heavy Goods Vehicles,0
2017-08,MAXIMAL,Diesel,Very Heavy Goods Vehicles,0
2017-08,MAXUS,Diesel,Very Heavy Goods Vehicles,0
2017-08,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,2
2017-08,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,53
2017-08,NICHIYU,Others,Very Heavy Goods Vehicles,0
2017-08,NISSAN,Petrol,Very Heavy Goods Vehicles,0
2017-08,NISSAN,Diesel,Very Heavy Goods Vehicles,0
2017-08,OPEL,Diesel,Very Heavy Goods Vehicles,0
2017-08,PEUGEOT,Diesel,Very Heavy Goods Vehicles,0
2017-08,RENAULT,Diesel,Very Heavy Goods Vehicles,0
2017-08,RENAULT,Others,Very Heavy Goods Vehicles,0
2017-08,ROSENBAUER,Diesel,Very Heavy Goods Vehicles,0
2017-08,ROYAL,Diesel,Very Heavy Goods Vehicles,0
2017-08,SAKAI,Diesel,Very Heavy Goods Vehicles,0
2017-08,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,0
2017-08,SCANIA,Diesel,Very Heavy Goods Vehicles,7
2017-08,SCHOPF,Diesel,Very Heavy Goods Vehicles,0
2017-08,SHACMAN,Diesel,Very Heavy Goods Vehicles,0
2017-08,SSANGYONG,Diesel,Very Heavy Goods Vehicles,0
2017-08,SUZUKI,Petrol,Very Heavy Goods Vehicles,0
2017-08,T.C.M.,Diesel,Very Heavy Goods Vehicles,0
2017-08,T.C.M.,Others,Very Heavy Goods Vehicles,0
2017-08,TADANO FAUN,Diesel,Very Heavy Goods Vehicles,1
2017-08,TENNANT,Diesel,Very Heavy Goods Vehicles,0
2017-08,TLD,Diesel,Very Heavy Goods Vehicles,0
2017-08,TOYOTA,Petrol,Very Heavy Goods Vehicles,0
2017-08,TOYOTA,Diesel,Very Heavy Goods Vehicles,0
2017-08,TOYOTA,Others,Very Heavy Goods Vehicles,0
2017-08,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,4
2017-08,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,0
2017-08,VOGELE,Diesel,Very Heavy Goods Vehicles,0
2017-08,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,0
2017-08,VOLVO,Diesel,Very Heavy Goods Vehicles,6
2017-08,WIRTGEN,Diesel,Very Heavy Goods Vehicles,0
2017-08,XCMG,Diesel,Very Heavy Goods Vehicles,0
2017-08,YALE,Diesel,Very Heavy Goods Vehicles,0
2017-08,YUTONG,Diesel,Very Heavy Goods Vehicles,0
2017-08,ZHONG TONG,Diesel,Very Heavy Goods Vehicles,0
2017-08,ALEXANDER DENNIS,Diesel,Buses,15
2017-08,BEIBEN,Diesel,Buses,0
2017-08,BOBCAT,Diesel,Buses,0
2017-08,BYD,Others,Buses,1
2017-08,CAMC,Diesel,Buses,0
2017-08,CATERPILLAR,Diesel,Buses,0
2017-08,CIMC AIR MARREL SAS,Diesel,Buses,0
2017-08,CITROEN,Diesel,Buses,0
2017-08,COMBILIFT,Diesel,Buses,0
2017-08,CVS FERRARI,Diesel,Buses,0
2017-08,D.A.F.,Diesel,Buses,0
2017-08,DAEWOO,Diesel,Buses,0
2017-08,DULEVO,Diesel,Buses,0
2017-08,EVERLIFT,Diesel,Buses,0
2017-08,FIAT,Diesel,Buses,0
2017-08,FIMAP,Diesel,Buses,0
2017-08,FOTON,Diesel,Buses,0
2017-08,FTBCI,Diesel,Buses,1
2017-08,GOLDEN DRAGON,Diesel,Buses,1
2017-08,GREEN MACHINE,Diesel,Buses,0
2017-08,GUANGTAI,Diesel,Buses,0
2017-08,HAMM,Diesel,Buses,0
2017-08,HIGER,Diesel,Buses,0
2017-08,HINO,Diesel,Buses,0
2017-08,HOLDING,Diesel,Buses,0
2017-08,HYUNDAI,Diesel,Buses,3
2017-08,ISUZU,Diesel,Buses,12
2017-08,IVECO,Diesel,Buses,0
2017-08,JAC,Diesel,Buses,0
2017-08,JEEP,Diesel,Buses,0
2017-08,KALMAR,Diesel,Buses,0
2017-08,KIA,Diesel,Buses,0
2017-08,KING LONG,Diesel,Buses,0
2017-08,KOMATSU,Diesel,Buses,0
2017-08,LAND ROVER,Diesel,Buses,0
2017-08,LEKTRO,Others,Buses,0
2017-08,LIEBHERR,Diesel,Buses,0
2017-08,MAN,Diesel,Buses,11
2017-08,MANITOU,Diesel,Buses,0
2017-08,MAXIMAL,Diesel,Buses,0
2017-08,MAXUS,Diesel,Buses,1
2017-08,MERCEDES BENZ,Diesel,Buses,5
2017-08,MITSUBISHI,Diesel,Buses,1
2017-08,NICHIYU,Others,Buses,0
2017-08,NISSAN,Petrol,Buses,0
2017-08,NISSAN,Diesel,Buses,27
2017-08,OPEL,Diesel,Buses,2
2017-08,PEUGEOT,Diesel,Buses,0
2017-08,RENAULT,Diesel,Buses,0
2017-08,RENAULT,Others,Buses,0
2017-08,ROSENBAUER,Diesel,Buses,0
2017-08,ROYAL,Diesel,Buses,0
2017-08,SAKAI,Diesel,Buses,0
2017-08,SC NEUSTAR,Diesel,Buses,0
2017-08,SCANIA,Diesel,Buses,1
2017-08,SCHOPF,Diesel,Buses,0
2017-08,SHACMAN,Diesel,Buses,0
2017-08,SSANGYONG,Diesel,Buses,0
2017-08,SUZUKI,Petrol,Buses,0
2017-08,T.C.M.,Diesel,Buses,0
2017-08,T.C.M.,Others,Buses,0
2017-08,TADANO FAUN,Diesel,Buses,0
2017-08,TENNANT,Diesel,Buses,0
2017-08,TLD,Diesel,Buses,0
2017-08,TOYOTA,Petrol,Buses,0
2017-08,TOYOTA,Diesel,Buses,64
2017-08,TOYOTA,Others,Buses,0
2017-08,UD TRUCKS,Diesel,Buses,0
2017-08,UNICARRIERS,Diesel,Buses,0
2017-08,VOGELE,Diesel,Buses,0
2017-08,VOLKSWAGEN,Diesel,Buses,0
2017-08,VOLVO,Diesel,Buses,7
2017-08,WIRTGEN,Diesel,Buses,0
2017-08,XCMG,Diesel,Buses,0
2017-08,YALE,Diesel,Buses,0
2017-08,YUTONG,Diesel,Buses,6
2017-08,ZHONG TONG,Diesel,Buses,0
2017-09,ALEXANDER DENNIS,Diesel,Goods cum Passenger Vehicles,0
2017-09,BEIBEN,Diesel,Goods cum Passenger Vehicles,0
2017-09,BOBCAT,Diesel,Goods cum Passenger Vehicles,0
2017-09,BYD,Others,Goods cum Passenger Vehicles,0
2017-09,CAMC,Diesel,Goods cum Passenger Vehicles,0
2017-09,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,0
2017-09,CIMC AIR MARREL SAS,Diesel,Goods cum Passenger Vehicles,0
2017-09,CITROEN,Diesel,Goods cum Passenger Vehicles,0
2017-09,COMBILIFT,Diesel,Goods cum Passenger Vehicles,0
2017-09,CVS FERRARI,Diesel,Goods cum Passenger Vehicles,0
2017-09,D.A.F.,Diesel,Goods cum Passenger Vehicles,0
2017-09,DAEWOO,Diesel,Goods cum Passenger Vehicles,0
2017-09,DULEVO,Diesel,Goods cum Passenger Vehicles,0
2017-09,EVERLIFT,Diesel,Goods cum Passenger Vehicles,0
2017-09,FIAT,Diesel,Goods cum Passenger Vehicles,0
2017-09,FIMAP,Diesel,Goods cum Passenger Vehicles,0
2017-09,FOTON,Diesel,Goods cum Passenger Vehicles,0
2017-09,FTBCI,Diesel,Goods cum Passenger Vehicles,0
2017-09,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,0
2017-09,GREEN MACHINE,Diesel,Goods cum Passenger Vehicles,0
2017-09,GUANGTAI,Diesel,Goods cum Passenger Vehicles,0
2017-09,HAMM,Diesel,Goods cum Passenger Vehicles,0
2017-09,HIGER,Diesel,Goods cum Passenger Vehicles,0
2017-09,HINO,Diesel,Goods cum Passenger Vehicles,0
2017-09,HOLDING,Diesel,Goods cum Passenger Vehicles,0
2017-09,HYUNDAI,Diesel,Goods cum Passenger Vehicles,0
2017-09,ISUZU,Diesel,Goods cum Passenger Vehicles,0
2017-09,IVECO,Diesel,Goods cum Passenger Vehicles,0
2017-09,JAC,Diesel,Goods cum Passenger Vehicles,0
2017-09,JEEP,Diesel,Goods cum Passenger Vehicles,0
2017-09,KALMAR,Diesel,Goods cum Passenger Vehicles,0
2017-09,KIA,Diesel,Goods cum Passenger Vehicles,0
2017-09,KING LONG,Diesel,Goods cum Passenger Vehicles,0
2017-09,KOMATSU,Diesel,Goods cum Passenger Vehicles,0
2017-09,LAND ROVER,Diesel,Goods cum Passenger Vehicles,0
2017-09,LEKTRO,Others,Goods cum Passenger Vehicles,0
2017-09,LIEBHERR,Diesel,Goods cum Passenger Vehicles,0
2017-09,MAN,Diesel,Goods cum Passenger Vehicles,0
2017-09,MANITOU,Diesel,Goods cum Passenger Vehicles,0
2017-09,MAXIMAL,Diesel,Goods cum Passenger Vehicles,0
2017-09,MAXUS,Diesel,Goods cum Passenger Vehicles,0
2017-09,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,0
2017-09,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,14
2017-09,NICHIYU,Others,Goods cum Passenger Vehicles,0
2017-09,NISSAN,Petrol,Goods cum Passenger Vehicles,0
2017-09,NISSAN,Diesel,Goods cum Passenger Vehicles,5
2017-09,OPEL,Diesel,Goods cum Passenger Vehicles,0
2017-09,PEUGEOT,Diesel,Goods cum Passenger Vehicles,0
2017-09,RENAULT,Diesel,Goods cum Passenger Vehicles,0
2017-09,RENAULT,Others,Goods cum Passenger Vehicles,0
2017-09,ROSENBAUER,Diesel,Goods cum Passenger Vehicles,0
2017-09,ROYAL,Diesel,Goods cum Passenger Vehicles,0
2017-09,SAKAI,Diesel,Goods cum Passenger Vehicles,0
2017-09,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,0
2017-09,SCANIA,Diesel,Goods cum Passenger Vehicles,0
2017-09,SCHOPF,Diesel,Goods cum Passenger Vehicles,0
2017-09,SHACMAN,Diesel,Goods cum Passenger Vehicles,0
2017-09,SSANGYONG,Diesel,Goods cum Passenger Vehicles,1
2017-09,SUZUKI,Petrol,Goods cum Passenger Vehicles,0
2017-09,T.C.M.,Diesel,Goods cum Passenger Vehicles,0
2017-09,T.C.M.,Others,Goods cum Passenger Vehicles,0
2017-09,TADANO FAUN,Diesel,Goods cum Passenger Vehicles,0
2017-09,TENNANT,Diesel,Goods cum Passenger Vehicles,0
2017-09,TLD,Diesel,Goods cum Passenger Vehicles,0
2017-09,TOYOTA,Petrol,Goods cum Passenger Vehicles,0
2017-09,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2017-09,TOYOTA,Others,Goods cum Passenger Vehicles,0
2017-09,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,0
2017-09,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,0
2017-09,VOGELE,Diesel,Goods cum Passenger Vehicles,0
2017-09,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,0
2017-09,VOLVO,Diesel,Goods cum Passenger Vehicles,0
2017-09,WIRTGEN,Diesel,Goods cum Passenger Vehicles,0
2017-09,XCMG,Diesel,Goods cum Passenger Vehicles,0
2017-09,YALE,Diesel,Goods cum Passenger Vehicles,0
2017-09,YUTONG,Diesel,Goods cum Passenger Vehicles,0
2017-09,ZHONG TONG,Diesel,Goods cum Passenger Vehicles,0
2017-09,ALEXANDER DENNIS,Diesel,Light Goods Vehicles,0
2017-09,BEIBEN,Diesel,Light Goods Vehicles,0
2017-09,BOBCAT,Diesel,Light Goods Vehicles,0
2017-09,BYD,Others,Light Goods Vehicles,0
2017-09,CAMC,Diesel,Light Goods Vehicles,0
2017-09,CATERPILLAR,Diesel,Light Goods Vehicles,0
2017-09,CIMC AIR MARREL SAS,Diesel,Light Goods Vehicles,0
2017-09,CITROEN,Diesel,Light Goods Vehicles,21
2017-09,COMBILIFT,Diesel,Light Goods Vehicles,0
2017-09,CVS FERRARI,Diesel,Light Goods Vehicles,0
2017-09,D.A.F.,Diesel,Light Goods Vehicles,0
2017-09,DAEWOO,Diesel,Light Goods Vehicles,0
2017-09,DULEVO,Diesel,Light Goods Vehicles,0
2017-09,EVERLIFT,Diesel,Light Goods Vehicles,0
2017-09,FIAT,Diesel,Light Goods Vehicles,72
2017-09,FIMAP,Diesel,Light Goods Vehicles,1
2017-09,FOTON,Diesel,Light Goods Vehicles,0
2017-09,FTBCI,Diesel,Light Goods Vehicles,0
2017-09,GOLDEN DRAGON,Diesel,Light Goods Vehicles,0
2017-09,GREEN MACHINE,Diesel,Light Goods Vehicles,3
2017-09,GUANGTAI,Diesel,Light Goods Vehicles,0
2017-09,HAMM,Diesel,Light Goods Vehicles,0
2017-09,HIGER,Diesel,Light Goods Vehicles,0
2017-09,HINO,Diesel,Light Goods Vehicles,0
2017-09,HOLDING,Diesel,Light Goods Vehicles,0
2017-09,HYUNDAI,Diesel,Light Goods Vehicles,4
2017-09,ISUZU,Diesel,Light Goods Vehicles,18
2017-09,IVECO,Diesel,Light Goods Vehicles,0
2017-09,JAC,Diesel,Light Goods Vehicles,0
2017-09,JEEP,Diesel,Light Goods Vehicles,0
2017-09,KALMAR,Diesel,Light Goods Vehicles,0
2017-09,KIA,Diesel,Light Goods Vehicles,9
2017-09,KING LONG,Diesel,Light Goods Vehicles,0
2017-09,KOMATSU,Diesel,Light Goods Vehicles,0
2017-09,LAND ROVER,Diesel,Light Goods Vehicles,0
2017-09,LEKTRO,Others,Light Goods Vehicles,0
2017-09,LIEBHERR,Diesel,Light Goods Vehicles,0
2017-09,MAN,Diesel,Light Goods Vehicles,0
2017-09,MANITOU,Diesel,Light Goods Vehicles,0
2017-09,MAXIMAL,Diesel,Light Goods Vehicles,0
2017-09,MAXUS,Diesel,Light Goods Vehicles,11
2017-09,MERCEDES BENZ,Diesel,Light Goods Vehicles,39
2017-09,MITSUBISHI,Diesel,Light Goods Vehicles,17
2017-09,NICHIYU,Others,Light Goods Vehicles,0
2017-09,NISSAN,Petrol,Light Goods Vehicles,27
2017-09,NISSAN,Diesel,Light Goods Vehicles,472
2017-09,OPEL,Diesel,Light Goods Vehicles,6
2017-09,PEUGEOT,Diesel,Light Goods Vehicles,15
2017-09,RENAULT,Diesel,Light Goods Vehicles,5
2017-09,RENAULT,Others,Light Goods Vehicles,0
2017-09,ROSENBAUER,Diesel,Light Goods Vehicles,0
2017-09,ROYAL,Diesel,Light Goods Vehicles,0
2017-09,SAKAI,Diesel,Light Goods Vehicles,0
2017-09,SC NEUSTAR,Diesel,Light Goods Vehicles,0
2017-09,SCANIA,Diesel,Light Goods Vehicles,0
2017-09,SCHOPF,Diesel,Light Goods Vehicles,0
2017-09,SHACMAN,Diesel,Light Goods Vehicles,0
2017-09,SSANGYONG,Diesel,Light Goods Vehicles,0
2017-09,SUZUKI,Petrol,Light Goods Vehicles,14
2017-09,T.C.M.,Diesel,Light Goods Vehicles,0
2017-09,T.C.M.,Others,Light Goods Vehicles,0
2017-09,TADANO FAUN,Diesel,Light Goods Vehicles,0
2017-09,TENNANT,Diesel,Light Goods Vehicles,0
2017-09,TLD,Diesel,Light Goods Vehicles,0
2017-09,TOYOTA,Petrol,Light Goods Vehicles,8
2017-09,TOYOTA,Diesel,Light Goods Vehicles,463
2017-09,TOYOTA,Others,Light Goods Vehicles,0
2017-09,UD TRUCKS,Diesel,Light Goods Vehicles,0
2017-09,UNICARRIERS,Diesel,Light Goods Vehicles,0
2017-09,VOGELE,Diesel,Light Goods Vehicles,0
2017-09,VOLKSWAGEN,Diesel,Light Goods Vehicles,16
2017-09,VOLVO,Diesel,Light Goods Vehicles,0
2017-09,WIRTGEN,Diesel,Light Goods Vehicles,0
2017-09,XCMG,Diesel,Light Goods Vehicles,0
2017-09,YALE,Diesel,Light Goods Vehicles,0
2017-09,YUTONG,Diesel,Light Goods Vehicles,0
2017-09,ZHONG TONG,Diesel,Light Goods Vehicles,0
2017-09,ALEXANDER DENNIS,Diesel,Heavy Goods Vehicles,0
2017-09,BEIBEN,Diesel,Heavy Goods Vehicles,0
2017-09,BOBCAT,Diesel,Heavy Goods Vehicles,2
2017-09,BYD,Others,Heavy Goods Vehicles,0
2017-09,CAMC,Diesel,Heavy Goods Vehicles,0
2017-09,CATERPILLAR,Diesel,Heavy Goods Vehicles,0
2017-09,CIMC AIR MARREL SAS,Diesel,Heavy Goods Vehicles,0
2017-09,CITROEN,Diesel,Heavy Goods Vehicles,0
2017-09,COMBILIFT,Diesel,Heavy Goods Vehicles,0
2017-09,CVS FERRARI,Diesel,Heavy Goods Vehicles,0
2017-09,D.A.F.,Diesel,Heavy Goods Vehicles,0
2017-09,DAEWOO,Diesel,Heavy Goods Vehicles,0
2017-09,DULEVO,Diesel,Heavy Goods Vehicles,0
2017-09,EVERLIFT,Diesel,Heavy Goods Vehicles,2
2017-09,FIAT,Diesel,Heavy Goods Vehicles,0
2017-09,FIMAP,Diesel,Heavy Goods Vehicles,0
2017-09,FOTON,Diesel,Heavy Goods Vehicles,2
2017-09,FTBCI,Diesel,Heavy Goods Vehicles,0
2017-09,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,0
2017-09,GREEN MACHINE,Diesel,Heavy Goods Vehicles,0
2017-09,GUANGTAI,Diesel,Heavy Goods Vehicles,0
2017-09,HAMM,Diesel,Heavy Goods Vehicles,1
2017-09,HIGER,Diesel,Heavy Goods Vehicles,0
2017-09,HINO,Diesel,Heavy Goods Vehicles,27
2017-09,HOLDING,Diesel,Heavy Goods Vehicles,0
2017-09,HYUNDAI,Diesel,Heavy Goods Vehicles,0
2017-09,ISUZU,Diesel,Heavy Goods Vehicles,96
2017-09,IVECO,Diesel,Heavy Goods Vehicles,0
2017-09,JAC,Diesel,Heavy Goods Vehicles,6
2017-09,JEEP,Diesel,Heavy Goods Vehicles,0
2017-09,KALMAR,Diesel,Heavy Goods Vehicles,0
2017-09,KIA,Diesel,Heavy Goods Vehicles,0
2017-09,KING LONG,Diesel,Heavy Goods Vehicles,0
2017-09,KOMATSU,Diesel,Heavy Goods Vehicles,0
2017-09,LAND ROVER,Diesel,Heavy Goods Vehicles,0
2017-09,LEKTRO,Others,Heavy Goods Vehicles,1
2017-09,LIEBHERR,Diesel,Heavy Goods Vehicles,0
2017-09,MAN,Diesel,Heavy Goods Vehicles,1
2017-09,MANITOU,Diesel,Heavy Goods Vehicles,0
2017-09,MAXIMAL,Diesel,Heavy Goods Vehicles,0
2017-09,MAXUS,Diesel,Heavy Goods Vehicles,0
2017-09,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,3
2017-09,MITSUBISHI,Diesel,Heavy Goods Vehicles,78
2017-09,NICHIYU,Others,Heavy Goods Vehicles,0
2017-09,NISSAN,Petrol,Heavy Goods Vehicles,0
2017-09,NISSAN,Diesel,Heavy Goods Vehicles,0
2017-09,OPEL,Diesel,Heavy Goods Vehicles,0
2017-09,PEUGEOT,Diesel,Heavy Goods Vehicles,0
2017-09,RENAULT,Diesel,Heavy Goods Vehicles,0
2017-09,RENAULT,Others,Heavy Goods Vehicles,0
2017-09,ROSENBAUER,Diesel,Heavy Goods Vehicles,0
2017-09,ROYAL,Diesel,Heavy Goods Vehicles,0
2017-09,SAKAI,Diesel,Heavy Goods Vehicles,0
2017-09,SC NEUSTAR,Diesel,Heavy Goods Vehicles,0
2017-09,SCANIA,Diesel,Heavy Goods Vehicles,0
2017-09,SCHOPF,Diesel,Heavy Goods Vehicles,0
2017-09,SHACMAN,Diesel,Heavy Goods Vehicles,0
2017-09,SSANGYONG,Diesel,Heavy Goods Vehicles,0
2017-09,SUZUKI,Petrol,Heavy Goods Vehicles,0
2017-09,T.C.M.,Diesel,Heavy Goods Vehicles,4
2017-09,T.C.M.,Others,Heavy Goods Vehicles,0
2017-09,TADANO FAUN,Diesel,Heavy Goods Vehicles,0
2017-09,TENNANT,Diesel,Heavy Goods Vehicles,0
2017-09,TLD,Diesel,Heavy Goods Vehicles,0
2017-09,TOYOTA,Petrol,Heavy Goods Vehicles,0
2017-09,TOYOTA,Diesel,Heavy Goods Vehicles,41
2017-09,TOYOTA,Others,Heavy Goods Vehicles,1
2017-09,UD TRUCKS,Diesel,Heavy Goods Vehicles,4
2017-09,UNICARRIERS,Diesel,Heavy Goods Vehicles,4
2017-09,VOGELE,Diesel,Heavy Goods Vehicles,0
2017-09,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,0
2017-09,VOLVO,Diesel,Heavy Goods Vehicles,0
2017-09,WIRTGEN,Diesel,Heavy Goods Vehicles,0
2017-09,XCMG,Diesel,Heavy Goods Vehicles,0
2017-09,YALE,Diesel,Heavy Goods Vehicles,0
2017-09,YUTONG,Diesel,Heavy Goods Vehicles,0
2017-09,ZHONG TONG,Diesel,Heavy Goods Vehicles,0
2017-09,ALEXANDER DENNIS,Diesel,Very Heavy Goods Vehicles,0
2017-09,BEIBEN,Diesel,Very Heavy Goods Vehicles,1
2017-09,BOBCAT,Diesel,Very Heavy Goods Vehicles,0
